the_geom,OBJECTID,BORO,TYPE,PROVIDER,Name,LOCATION,lat,long,X,Y,LOCATION_T,REMARKS,CITY,SSID,SOURCEID,ACTIVATED,BOROCODE,BORONAME,NTACODE,NTANAME,COUNDIST,POSTCODE,BOROCD,CT2010,BOROCT2010,BIN,BBL,DOITT_ID
POINT (-73.95020000020925 40.72009999978811),941,BK,Free,AT&T,Mccarren Park,Field House area,40.7201,-73.9502,998054.4212,201632.3002,Outdoor,,Brooklyn,attwifi,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK73,North Side-South Side,33,11222,301,515,3051500,0,3026960001,1368
POINT (-73.96829999969884 40.65090000019171),942,BK,Free,AT&T,Prospect Park,Near the Picnic House,40.6509,-73.9683,993046.2757,176418.3946,Outdoor,,Brooklyn,attwifi,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK99,park-cemetery-etc-Brooklyn,40,11226,314,177,3017700,0,3050510001,1369
POINT (-73.97400000048039 40.77290000019577),943,MN,Free,AT&T,Central Park,South side near Sheep Meadow/ Mineral Spring,40.7729,-73.974,991451.418,220866.1771,Outdoor,,New York,attwifi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN99,park-cemetery-etc-Manhattan,6,83,164,143,1014300,0,1011110001,1370
POINT (-73.97089999954224 40.770999999765564),944,MN,Free,AT&T,Central Park,South side near Rumsey Playfield,40.771,-73.9709,992310.2788,220174.2136,Outdoor,,New York,attwifi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN99,park-cemetery-etc-Manhattan,6,83,164,143,1014300,0,1011110001,1371
POINT (-73.9141379998959 40.81154399995916),954,BX,Limited Free,ALTICEUSA,St. Mary's Park,MULTIPURPOSE RM DROP CEILING-2ND FL,40.811544,-73.914138,1008018.049,234956.1003,Indoor,3 free 10 min sessions,Bronx,GuestWiFi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,37,2003700,2003692,2025570001,1381
POINT (-73.9141379998959 40.81154399995916),955,BX,Limited Free,ALTICEUSA,St. Mary's Park,HALL CEILING-2ND FL,40.811544,-73.914138,1008018.049,234956.1003,Indoor,3 free 10 min sessions,Bronx,GuestWiFi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,37,2003700,2003692,2025570001,1382
POINT (-73.9141379998959 40.81154399995916),956,BX,Limited Free,ALTICEUSA,St. Mary's Park,FAN ROOM -3RD FLOOR,40.811544,-73.914138,1008018.049,234956.1003,Indoor,3 free 10 min sessions,Bronx,GuestWiFi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,37,2003700,2003692,2025570001,1383
POINT (-73.9141379998959 40.81154399995916),957,BX,Limited Free,ALTICEUSA,St. Mary's Park,FAN ROOM -3RD FLOOR,40.811544,-73.914138,1008018.049,234956.1003,Indoor,3 free 10 min sessions,Bronx,GuestWiFi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,37,2003700,2003692,2025570001,1384
POINT (-73.9141379998959 40.81154399995916),958,BX,Limited Free,ALTICEUSA,St. Mary's Park,ROOF OF RESTROOM BLDG RIGHT,40.811544,-73.914138,1008018.049,234956.1003,Outdoor,3 free 10 min sessions,Bronx,GuestWiFi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,37,2003700,2003692,2025570001,1385
POINT (-73.9141379998959 40.81154399995916),959,BX,Limited Free,ALTICEUSA,St. Mary's Park,ROOF OF RESTROOM BLDG LEFT,40.811544,-73.914138,1008018.049,234956.1003,Outdoor,3 free 10 min sessions,Bronx,GuestWiFi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,37,2003700,2003692,2025570001,1386
POINT (-73.98473399946903 40.57611099958907),960,BK,Limited Free,ALTICEUSA,Steeplechase Park,W 17TH ST 1 P/N/O SURF AV,40.576111,-73.984734,988490.8353,149169.5849,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK21,Seagate-Coney Island,47,11224,313,326,3032600,0,0,1387
POINT (-73.98349999974545 40.57585000021615),961,BK,Limited Free,ALTICEUSA,Steeplechase Park,W 16TH ST 1 P/N/O SURF AV,40.57585,-73.9835,988833.6536,149074.5585,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK21,Seagate-Coney Island,47,11224,313,348,3034800,0,0,1388
POINT (-73.985670000326 40.57564000004477),962,BK,Limited Free,ALTICEUSA,Steeplechase Park,W 19TH ST 1 P/N/O SURF AV,40.57564,-73.98567,988230.846,148997.9442,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK21,Seagate-Coney Island,47,11224,313,326,3032600,0,0,1389
POINT (-73.88110000007913 40.81769999974468),963,BX,Free,AT&T,Hunts Point Riverside Park,Near Performance Stage,40.8177,-73.8811,1017160.475,237209.6385,Outdoor,,Bronx,attwifi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX27,Hunts Point,17,10474,202,117,2011700,0,2027700001,1390
POINT (-73.78347699973195 40.67833400013876),964,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.678334,-73.783477,1044307.127,186486.0063,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,288,4028800,4265833,4122510066,1391
POINT (-73.78941999999537 40.667599999979494),965,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.6676,-73.78942,1042668.117,182571.2967,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11436,412,788,4078800,0,0,1392
POINT (-73.7882500005832 40.681610000158834),966,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.68161,-73.78825,1042980.354,187676.3078,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,288,4028800,0,0,1393
POINT (-73.78747000005639 40.68053000044152),967,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.68053,-73.78747,1043197.647,187283.3578,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,288,4028800,0,0,1394
POINT (-73.78745000007814 40.67963000033262),968,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.67963,-73.78745,1043203.99,186955.4762,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,288,4028800,0,0,1395
POINT (-73.78481999948661 40.683010000139014),969,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.68301,-73.78482,1043930.434,188188.685,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,288,4028800,0,0,1396
POINT (-73.90650000053957 40.863100000124255),970,BX,Free,AT&T,Devoe Park,Near Tennis Courts,40.8631,-73.9065,1010112.325,253742.0237,Outdoor,,Bronx,attwifi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX30,Kingsbridge Heights,14,10468,207,263,2026300,0,2032190001,1397
POINT (-73.92269999945766 40.828499999622004),971,BX,Free,AT&T,Joyce Kilmer Park,North Playground,40.8285,-73.9227,1005642.492,241131.5742,Outdoor,,Bronx,attwifi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX63,West Concourse,8,10451,204,195,2019500,0,2024690001,1398
POINT (-73.7858900004855 40.6846199999828),972,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.68462,-73.78589,1043632.235,188774.5257,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,288,4028800,0,0,1399
POINT (-73.78721999990837 40.68495000015954),973,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.68495,-73.78722,1043263.076,188893.8552,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,274,4027400,0,0,1400
POINT (-73.78710999940922 40.67814000018264),974,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.67814,-73.78711,1043299.613,186412.8569,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,288,4028800,0,0,1401
POINT (-73.78695000036943 40.67662000005286),975,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.67662,-73.78695,1043345.339,185859.1867,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,288,4028800,0,0,1402
POINT (-73.78443999966726 40.679340000257476),976,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.67934,-73.78444,1044039.118,186851.8613,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,288,4028800,0,0,1403
POINT (-73.78467999957623 40.68079000022888),977,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.68079,-73.78468,1043971.251,187379.9727,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,288,4028800,0,4122290001,1404
POINT (-73.78678000025909 40.67267999990968),978,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.67268,-73.78678,1043395.987,184423.851,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN02,Springfield Gardens North,28,11434,412,294,4029400,0,0,1405
POINT (-73.78517000051704 40.67317999988555),979,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.67318,-73.78517,1043842.144,184607.1059,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN02,Springfield Gardens North,28,11434,412,294,4029400,0,0,1406
POINT (-73.78253999979735 40.676089999592264),980,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.67609,-73.78254,1044569.052,185669.0989,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN02,Springfield Gardens North,28,11434,412,294,4029400,0,0,1407
POINT (-73.78412000047007 40.674859999865),981,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.67486,-73.78412,1044131.897,185219.8921,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN02,Springfield Gardens North,28,11434,412,294,4029400,0,0,1408
POINT (-73.99430000055534 40.7014999998047),982,BK,Free,AT&T,Hillside Park,Near Vine St and Columbia Heights,40.7015,-73.9943,985830.465,194851.885,Outdoor,,Brooklyn,attwifi,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK09,Brooklyn Heights-Cobble Hill,33,11201,302,1,3000100,0,3002050001,1409
POINT (-73.78743999957887 40.675059999825635),983,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.67506,-73.78744,1043210.804,185290.5055,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11434,412,288,4028800,0,0,1410
POINT (-73.78954999979172 40.674539999909896),984,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.67454,-73.78955,1042625.979,185099.642,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11436,412,18401,4018401,0,0,1411
POINT (-73.78860999990955 40.67140000028407),985,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.6714,-73.78861,1042889.482,183956.2817,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11436,412,788,4078800,0,0,1412
POINT (-73.78896000023516 40.66977999955353),986,QU,Limited Free,SPECTRUM,Baisley Pond Park,Park Perimeter,40.66978,-73.78896,1042793.815,183365.8371,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN76,Baisley Park,28,11436,412,788,4078800,0,0,1413
POINT (-73.94568300022323 40.79040100034059),7100,MN,Free,LinkNYC - Citybridge,mn-11-120226,1882 3 AVENUE,40.790401,-73.945683,999290.6389,227245.9796,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000897,06/15/2016 12:00:00 AM +0000,1,Manhattan,MN33,East Harlem South,8,10029,111,166,1016600,1051965,1016320030,3378
POINT (-73.94534800034296 40.79086200007416),7101,MN,Free,LinkNYC - Citybridge,mn-11-120225,1896 3 AVENUE,40.790862,-73.945348,999383.2971,227413.9954,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000898,06/15/2016 12:00:00 AM +0000,1,Manhattan,MN33,East Harlem South,8,10029,111,166,1016600,1051969,1016320040,3379
POINT (-73.94489481972688 40.79148063981983),7102,MN,Free,LinkNYC - Citybridge,mn-11-120224,1918 3 AVENUE,40.791481,-73.944895,999508.6424,227639.4657,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000899,03/23/2016 12:00:00 AM +0000,1,Manhattan,MN33,East Harlem South,8,10029,111,172,1017200,1052005,1016330040,3380
POINT (-73.94421804954874 40.79128240044815),7103,MN,Free,LinkNYC - Citybridge,mn-11-132877,1915 3 AVENUE,40.791282,-73.944218,999696.0862,227567.3589,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000900,03/22/2016 12:00:00 AM +0000,1,Manhattan,MN33,East Harlem South,8,10029,111,170,1017000,1052429,1016550050,3381
POINT (-73.94423011045087 40.79239362030541),7104,MN,Free,LinkNYC - Citybridge,mn-11-143074,1950 3 AVENUE,40.792394,-73.94423,999692.4888,227972.2124,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000901,03/22/2016 12:00:00 AM +0000,1,Manhattan,MN33,East Harlem South,8,10029,111,172,1017200,1052080,1016350030,3382
POINT (-73.94398813001413 40.792296700068626),7105,MN,Free,LinkNYC - Citybridge,mn-11-120222,1945 3 AVENUE,40.792297,-73.943988,999759.5149,227936.9438,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000902,06/15/2016 12:00:00 AM +0000,1,Manhattan,MN33,East Harlem South,8,10029,111,170,1017000,1080688,1016560000,3383
POINT (-73.94378352943846 40.793008799914865),7106,MN,Free,LinkNYC - Citybridge,mn-11-120221,1966 3 AVENUE,40.793009,-73.943784,999816.0017,228196.4226,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000903,03/22/2016 12:00:00 AM +0000,1,Manhattan,MN33,East Harlem South,8,10029,111,172,1017200,1052113,1016360030,3384
POINT (-73.94285893992893 40.794273120376374),7107,MN,Free,LinkNYC - Citybridge,mn-11-120232,2004 3 AVENUE,40.794273,-73.942859,1000071.714,228657.2238,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000904,03/22/2016 12:00:00 AM +0000,1,Manhattan,MN33,East Harlem South,8,10029,111,172,1017200,1082321,1016380030,3385
POINT (-73.94239654022637 40.79491137992468),7108,MN,Free,LinkNYC - Citybridge,mn-11-107915,2022 3 AVENUE,40.794911,-73.942397,1000199.595,228889.8477,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000905,07/20/2016 12:00:00 AM +0000,1,Manhattan,MN33,East Harlem South,8,10029,111,172,1017200,1052207,1016390030,3386
POINT (-73.94033699948231 40.797303000185345),7109,MN,Free,LinkNYC - Citybridge,mn-11-120229,2105 3 AVENUE,40.797303,-73.940337,1000769.259,229761.5796,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000906,03/22/2016 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10029,111,188,1018800,1052515,1016650000,3387
POINT (-73.94025620968493 40.79783525002822),7110,MN,Free,LinkNYC - Citybridge,mn-11-107218,2120 3 AVENUE,40.797835,-73.940256,1000791.496,229955.5119,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000907,03/22/2016 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10029,111,182,1018200,1084329,1016430040,3388
POINT (-73.94003499969534 40.79770900036906),7111,MN,Free,LinkNYC - Citybridge,mn-11-116230,2119 3 AVENUE,40.797709,-73.940035,1000852.775,229909.5566,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000908,03/22/2016 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10029,111,188,1018800,1076374,1016650050,3389
POINT (-73.94003626021912 40.79813945967899),7112,MN,Free,LinkNYC - Citybridge,mn-11-120240,2126 3 AVENUE,40.798139,-73.940036,1000852.318,230066.3877,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000909,07/01/2016 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10035,111,182,1018200,1052300,1016440030,3390
POINT (-73.9372489994576 40.80154018259323),7113,MN,Free,LinkNYC - Citybridge,mn-11-137841,2239 3 AVENUE,40.80154,-73.937249,1001623.147,231305.9302,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000911,03/31/2016 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10035,111,194,1019400,1054622,1017860050,3391
POINT (-73.93728906984869 40.801898610264566),7114,MN,Free,LinkNYC - Citybridge,mn-11-120235,2246 3 AVENUE,40.801899,-73.937289,1001611.959,231436.5099,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000912,04/11/2016 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10035,111,196,1019600,1054415,1017710030,3392
POINT (-73.93672101991655 40.80266344039473),7115,MN,Free,LinkNYC - Citybridge,mn-11-142952,2266 3 AVENUE,40.802663,-73.936721,1001769.027,231715.2774,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000913,03/30/2016 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10035,111,196,1019600,1054456,1017720130,3393
POINT (-73.9362700001787 40.80286999963458),7116,MN,Free,LinkNYC - Citybridge,mn-11-143437,2277 3 AVENUE,40.80287,-73.93627,1001893.838,231790.6247,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000914,06/15/2016 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10035,111,194,1019400,1087594,1017887500,3394
POINT (-73.93610685021419 40.80351566972458),7117,MN,Free,LinkNYC - Citybridge,mn-11-143675,2292 3 AVENUE,40.803516,-73.936107,1001938.835,232025.8979,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000915,03/22/2016 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10035,111,196,1019600,1087605,1017730020,3395
POINT (-73.93613900042621 40.80373100042477),7118,MN,Free,LinkNYC - Citybridge,mn-11-144673,192 EAST 125 STREET,40.803731,-73.936139,1001929.877,232104.3439,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000916,03/28/2016 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10035,111,196,1019600,1087605,1017730020,3396
POINT (-73.9635832397178 40.76587982980208),7119,MN,Free,LinkNYC - Citybridge,mn-08-120980,1126 3 AVENUE,40.76588,-73.963583,994337.6908,218309.5237,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000918,04/22/2016 12:00:00 AM +0000,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10065,108,120,1012000,1042435,1014000040,3397
POINT (-73.98184115133428 40.76956574177474),7120,MN,Free,LinkNYC - Citybridge,mn-07-122843,1858 BROADWAY,40.769566,-73.981841,989279.8466,219650.8482,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000919,09/30/2016 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,3,10023,107,145,1014500,1027191,1011137500,3398
POINT (-73.98192926233357 40.76981618562021),7121,MN,Free,LinkNYC - Citybridge,mn-07-133501,1860 BROADWAY,40.769816,-73.981929,989255.4217,219742.0881,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000920,09/30/2016 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,3,10023,107,145,1014500,1087510,1011147500,3399
POINT (-73.98250198057767 40.769838680345686),7122,MN,Free,LinkNYC - Citybridge,mn-07-133518,1855 BROADWAY,40.769839,-73.982502,989096.7826,219750.2515,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000922,09/30/2016 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,3,10023,107,145,1014500,1027193,1011130050,3400
POINT (-73.98193000027774 40.77380599980979),7123,MN,Free,LinkNYC - Citybridge,mn-07-134467,1972 BROADWAY,40.773806,-73.98193,989254.9175,221195.7105,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000924,10/16/2017 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,6,10023,107,153,1015300,1028840,1011387500,3401
POINT (-73.98200508015601 40.77472310969574),7124,MN,Free,LinkNYC - Citybridge,mn-07-121339,1992 BROADWAY,40.774723,-73.982005,989234.0537,221529.8401,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000926,07/19/2016 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,6,10023,107,153,1015300,1084564,1011397500,3402
POINT (-73.98238800027917 40.774913000230555),7125,MN,Free,LinkNYC - Citybridge,mn-07-135046,1981 BROADWAY,40.774913,-73.982388,989127.9824,221599.0021,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000927,10/16/2017 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,6,10023,107,153,1015300,1028850,1011390010,3403
POINT (-73.98257100013087 40.774894000434166),7126,MN,Free,LinkNYC - Citybridge,mn-07-133488,1972 BROADWAY,40.774894,-73.982571,989077.2984,221592.0697,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000928,07/19/2016 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,6,10023,107,153,1015300,1028850,1011390010,3404
